Botanical Name,DBH,DAUID,CTUID,City
Juglans nigra,28,35100188,5210007.00,Kingston
Tilia cordata,51,35100168,5210003.00,Kingston
Tilia cordata,33,35100089,5210111.02,Kingston
Tilia cordata,54,35100133,5210110.00,Kingston
Syringa reticulata,5,35100318,5210113.01,Kingston
Celtis occidentalis,18,35100321,5210100.02,Kingston
Ulmus x 'Pioneer',2,35100069,5210110.00,Kingston
Pinus sylvestris,43,35100237,5210112.03,Kingston
Acer platanoides,39,35100062,5210014.00,Kingston
Acer saccharum,48,35100115,5210112.07,Kingston
Syringa reticulata,12,35100318,5210113.01,Kingston
Gymnocladus dioicus,24,35100107,5210112.06,Kingston
Acer platanoides,30,35100321,5210100.02,Kingston
Populus alba,40,35100158,5210004.00,Kingston
Fraxinus spp.,30,35100088,5210110.00,Kingston
Tilia cordata,37,35100325,5210110.00,Kingston
Quercus rubra,4,35100317,5210113.01,Kingston
Carya ovata,3,35100331,5210113.01,Kingston
Acer saccharum,90,35100158,5210004.00,Kingston
Fraxinus americana,34,35100106,5210112.06,Kingston
Acer platanoides,25,35100189,5210002.00,Kingston
Gleditsia triacanthos,9,35100108,5210112.06,Kingston
Acer saccharinum,68,35100289,5210100.02,Kingston
Gleditsia triacanthos var. inermis 'Sunburst',4,35100134,5210110.00,Kingston
Acer platanoides,72,35100137,5210014.00,Kingston
Picea pungens,55,35100057,5210007.00,Kingston
Acer rubrum,15,35100124,5210113.01,Kingston
Pyrus calleryana,14,35100031,5210011.01,Kingston
Gleditsia triacanthos,,35100321,5210100.02,Kingston
Pyrus calleryana,13,35100318,5210113.01,Kingston
Acer platanoides,41,35100134,5210110.00,Kingston
Phellodendron amurense,5,35100065,5210005.00,Kingston
Acer platanoides,40,35100275,5210013.00,Kingston
Syringa reticulata,7,35100062,5210014.00,Kingston
Picea glauca,1,35100242,5210111.02,Kingston
Acer platanoides,57,35100058,5210006.00,Kingston
Celtis occidentalis,5,35100135,5210015.00,Kingston
Acer platanoides,34,35100141,5210015.00,Kingston
Acer platanoides,8,35100237,5210112.03,Kingston
Celtis occidentalis,16,35100321,5210100.02,Kingston
Acer saccharinum,36,35100142,5210015.00,Kingston
Acer platanoides,40,35100088,5210110.00,Kingston
Acer platanoides,36,35100321,5210100.02,Kingston
Acer nigrum,12,35100331,5210113.01,Kingston
Gymnocladus dioicus 'Espresso',3,35100153,5210006.00,Kingston
Acer saccharinum,49,35100169,5210003.00,Kingston
Tilia cordata,,35100317,5210113.01,Kingston
Magnolia spp.,5,35100321,5210100.02,Kingston
Pinus strobus,42,35100111,5210112.07,Kingston
Acer rubrum 'October Glory',4,35100136,5210014.00,Kingston
Quercus rubra,3,35100166,5210003.00,Kingston
Celtis occidentalis,14,35100321,5210100.02,Kingston
Quercus rubra,6,35100240,5210014.00,Kingston
Gleditsia triacanthos var. inermis 'Skyline',5,35100082,5210111.02,Kingston
Tilia cordata,15,35100321,5210100.02,Kingston
Acer platanoides,40,35100048,5210012.00,Kingston
Acer rubrum 'October Glory',3,35100069,5210110.00,Kingston
Acer saccharinum,117,35100194,5210001.00,Kingston
Betula papyrifera,19,35100282,5210011.01,Kingston
Gleditsia triacanthos,22,35100321,5210100.02,Kingston
Ginkgo biloba,12,35100122,5210113.01,Kingston
