Botanical Name,DBH,DAUID,CTUID,City
POPULUS ,6,48062791,8250049.06,Calgary
MALUS BIG RIVER FLOWERING,8,48062559,8250002.38,Calgary
ULMUS AMERICANA PATMORE,6,48062393,8250202.01,Calgary
ULMUS AMERICANA PATMORE,12,48062393,8250202.01,Calgary
SORBUS AUCUPARIA BLACK HAWK,6,48062519,8250038.36,Calgary
PRUNUS VIRGINIANA SCHUBERT,12,48061814,8250077.27,Calgary
FRAXINUS PENNSYLVANICA RUGBY,6,48062521,8250038.38,Calgary
POPULUS X ACUMINATA,10,48062791,8250049.06,Calgary
MALUS ,56,48060833,8250007.01,Calgary
PICEA PUNGENS ,83,48060427,8250070,Calgary
POPULUS ,9,48062791,8250049.06,Calgary
PRUNUS VIRGINIANA SCHUBERT,17,48061300,8250005,Calgary
PINUS UNCINATA ,10,48062792,8250049.07,Calgary
PICEA PUNGENS GLAUCA,19,48062791,8250049.06,Calgary
MALUS SPRING SNOW,5,48060444,8250057,Calgary
POPULUS TREMULOIDES ,18,48062641,8250001.39,Calgary
POPULUS JACKII NORTHWEST,45,48060960,8250038.13,Calgary
POPULUS ,70,48061299,8250005,Calgary
MALUS ADSTRINGENS DURLEO,4,48060444,8250057,Calgary
POPULUS ,63,48060551,8250014,Calgary
PICEA PUNGENS GLAUCA,15,48061575,8250038.15,Calgary
POPULUS ,103,48060802,8250001.13,Calgary
PICEA PUNGENS ,7,48061616,8250002.06,Calgary
PYRUS ,7,48062317,8250002.24,Calgary
PICEA GLAUCA ,30,48062760,8250027.02,Calgary
FRAXINUS AMERICANA NORTHERN,5,48062559,8250002.38,Calgary
POPULUS X ACUMINATA,8,48062791,8250049.06,Calgary
PRUNUS VIRGINIANA SCHUBERT,24,48062213,8250002.08,Calgary
ULMUS AMERICANA BRANDON,11,48062632,8250077.38,Calgary
POPULUS ,71,48060797,8250001.13,Calgary
ULMUS PUMILA ,61,48060095,8250072,Calgary
ACER TATARICUM GARANN,5,48062519,8250038.36,Calgary
POPULUS TRISTIS ,9,48062791,8250049.06,Calgary
PINUS UNCINATA ,9,48062791,8250049.06,Calgary
FRAXINUS PENNSYLVANICA ,29,48060862,8250059,Calgary
PICEA PUNGENS GLAUCA,5,48060560,8250029,Calgary
ULMUS AMERICANA BRANDON,11,48060456,8250071,Calgary
PICEA PUNGENS ,29,48060639,8250042.01,Calgary
